ID,Function,Function Description,Category ID,Category,Category Description,Subcategory ID,Subcategory Description,Implementation Example,In Scope? ,Owner,Stakeholders,Auditor,NIST 800-53 Control Ref,Test Procedure(s),Observation Date,Observations,Actual Score,Minimum Target,Desired Target,Gap to Minimum Target,Testing Status,Action Plan,Artifact Name,Linked Artifact URL,,Drop down values: In Scope?,Drop down values: Testing Status
GV.OC-05 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.OC,Organizational Context (GV.OC),"The circumstances - mission, stakeholder expectations, dependencies, and legal, regulatory, and contractual requirements - surrounding the organization's cybersecurity risk management decisions are understood",GV.OC-05,"Outcomes, capabilities, and services that the organization depends on are understood and communicated","Ex2: Identify and document external dependencies that are potential points of failure for the organization's critical capabilities and services, and share that information with appropriate personnel",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-11,PM-30,RA-07,SA-09,SR-05","1. Inquiry: CISO, CIO, 2. Inspect BIA, 3. Inspect asset inventory",18-May,"` Comprehensive dependency register identifies all critical external services (AWS, Apple Passkeys, biometric partners)
` Dependencies categorized by criticality with clear impact analyses
` Automated dependency mapping in asset inventory
` Multi-region AWS deployment reduces single-point failures",6,5,6,-1,  In Progress  ,,,,,,
GV.OV-01 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.OV,Oversight (GV.OV),"Results of organization-wide cybersecurity risk management activities and performance are used to inform, improve, and adjust the risk management strategy",GV.OV-01,Cybersecurity risk management strategy outcomes are reviewed to inform and adjust strategy and direction,Ex2: Examine whether cybersecurity risk strategies that impede operations or innovation should be adjusted,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AC-01,AT-01,AU-01,CA-01,CM-01,CP-01,IA-01,IR-01,MA-01,MP-01,PE-01,PL-01,PM-01,PM-09,PM-18,PM-30,PM-31,PS-01,PT-01,RA-01,RA-07,SA-01,SC-01,SI-01,SR-01,SR-06","1. Inquiry: CEO, CISO, 2. Inspect Board meeting minutes, 3. Inspect management meeting minutes",18-May,"` Documentation shows security measures optimized to enable Europe/India expansion
` Formal process evaluates security impacts on product development velocity
` Evidence of security exceptions granted with appropriate compensating controls
` Metrics track both security effectiveness and business enablement",6,5,5.5,-1,  In Progress  ,,,,,,
GV.OV-02 Ex1,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.OV,Oversight (GV.OV),"Results of organization-wide cybersecurity risk management activities and performance are used to inform, improve, and adjust the risk management strategy",GV.OV-02,The cybersecurity risk management strategy is reviewed and adjusted to ensure coverage of organizational requirements and risks,Ex1: Review audit findings to confirm whether the existing cybersecurity strategy has ensured compliance with internal and external requirements,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-09,PM-19,PM-30,PM-31,RA-07,SR-06","1. Inquiry: CISO, 2. Inspect risk committee agenda, 3. Inspect internal audit reports",18-May,"` Documentation shows strategy adjustments based on authentication compliance gaps
` Documentation shows strategy updates following EU market expansion requirements
` Strategy updates anticipate forthcoming Apple Passkeys compliance needs
` Minutes show informed discussions of compliance risk implications",6,5,5.5,-1,  In Progress  ,,,,,,
GV.OV-03 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.OV,Oversight (GV.OV),"Results of organization-wide cybersecurity risk management activities and performance are used to inform, improve, and adjust the risk management strategy",GV.OV-03,Organizational cybersecurity risk management performance is evaluated and reviewed for adjustments needed,"Ex2: Review key risk indicators (KRIs) to identify risks the organization faces, including likelihood and potential impact",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-04,PM-06,RA-07,SR-06","1. Inquiry: CISO, 2. Inspect risk committee agenda, 3. Inspect KRI reports",18-May,"` KRIs directly mapped to security goals including detection time and remediation metrics
` KRI trends analyzed against established thresholds
` Evidence of resource reallocation based on changing risk indicators",6,5,6,-1,  In Progress  ,,,,,,
GV.PO-01 Ex5,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.PO,Policy (GV.PO),"Organizational cybersecurity policy is established, communicated, and enforced",GV.PO-01,"Policy for managing cybersecurity risks is established based on organizational context, cybersecurity strategy, and priorities and is communicated and enforced","Ex5: Require personnel to acknowledge receipt of policy when first hired, annually, and whenever policy is updated",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AC-01,AT-01,AU-01,CA-01,CM-01,CP-01,IA-01,IR-01,MA-01,MP-01,PE-01,PL-01,PM-01,PS-01,PT-01,RA-01,SA-01,SC-01,SI-01,SR-01","1. Inquiry: CISO, 2. Inspect security policy, 3. Inspect policy attestation records",18-May,"Comprehensive Security policies exist and employee attestation is required upon hiring, and annually. ",5.5,5,5,-0.5,  In Progress  ,,,,,,
GV.PO-02 Ex1,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.PO,Policy (GV.PO),"Organizational cybersecurity policy is established, communicated, and enforced",GV.PO-02,"Policy for managing cybersecurity risks is reviewed, updated, communicated, and enforced to reflect changes in requirements, threats, technology, and organizational mission",Ex1: Update policy based on periodic reviews of cybersecurity risk management results to ensure that policy and supporting processes and procedures adequately maintain risk at an acceptable level,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"AC-01,AT-01,AU-01,CA-01,CM-01,CP-01,IA-01,IR-01,MA-01,MP-01,PE-01,PL-01,PM-01,PS-01,PT-01,RA-01,SA-01,SC-01,SI-01,SR-01","1. Inquiry: CISO, 2. Inspect policy review records, 3. Inspect policy change logs",18-May,"Policies are periodically reviewed and substantively updated to reflect changes in Alma's risk posture, context and practices. Policy, process and risk are aligned.",5,5,5,0,  In Progress  ,,,,,,
GV.RM-01 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-01,Risk management objectives are established and agreed to by organizational stakeholders,"Ex2: Establish measurable objectives for cybersecurity risk management (e.g., manage the quality of user training, ensure adequate risk protection for industrial control systems)",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-09,RA-07,SR-02","1. Inquiry: CISO, 2. Inspect quarterly Board slides, 3. Inspect monthly management slides",18-May,"` The QSR slides for Q2 included security team KPIs SK1-SK4
` Risk management objectives are aligned to the threat landscape and business priorities, and agreed to across all stakeholders.",6,5,6,-1,  In Progress  ,,,,,,
GV.RM-02 Ex3,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-02,"Risk appetite and risk tolerance statements are established, communicated, and maintained",Ex3: Refine organizational objectives and risk appetite periodically based on known risk exposure and residual risk,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,PM-09,"1. Inquiry: CISO, CRO, 2. Inspect risk appetite statement, 3. Inspect risk committee charter",18-May,Risk appetite statement and risk committee charter exist to guide risk decisions. Residual risk is well understood to inform risk tolerance.,6,5,6,-1,  In Progress  ,,,,,,
GV.RM-03 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-03,Cybersecurity risk management activities and outcomes are included in enterprise risk management processes,Ex2: Include cybersecurity risk managers in enterprise risk management planning,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-03,PM-09,PM-30,RA-07,SR-02","1. Inquiry: CISO, CRO, 2. Inspect ERM committee membership, 3. Inspect ERM reports",18-May,Cybersecurity risks are incorporated into Enterprise Risk Management activities. The security team is involved in strategic planning.,6,5,6,-1,  In Progress  ,,,,,,
GV.RM-04 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-04,Strategic direction that describes appropriate risk response options is established and communicated,Ex2: Determine whether to purchase cybersecurity insurance,Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-09,PM-28,PM-30,SR-02","1. Inquiry: CISO, CFO, 2. Inspect cyber insurance policy, 3. Inspect risk treatment plans",18-May,"` Comprehensive cyber insurance policy aligned with authentication business risks
` Coverage specifically addressing biometric data breach liability and business interruption
` CFO and CISO jointly evaluated insurance cost-benefit analysis",6,5,6,-1,  In Progress  ,,,,,,
GV.RM-05 Ex1,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-05,"Lines of communication across the organization are established for cybersecurity risks, including risks from suppliers and other third parties","Ex1: Determine how to update senior executives, directors, and management on the organization's cybersecurity posture at agreed-upon intervals",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-09,PM-30","1. Inquiry: CISO, 2. Inspect risk reports, 3. Inspect supplier risk reports",18-May,"` Monthly standardized cybersecurity dashboard for executive team focusing on authentication service risks
` Quarterly board presentations with trend analysis of key security metrics
` Dedicated Supply Chain Risk section in executive reports for Apple Passkeys and biometric suppliers
` Clear escalation paths for critical supplier security issues",6,5,6,-1,  In Progress  ,,,,,,
GV.RM-06 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-06,"A standardized method for calculating, documenting, categorizing, and prioritizing cybersecurity risks is established and communicated","Ex2: Create and use templates (e.g., a risk register) to document cybersecurity risk information (e.g., risk description, exposure, treatment, and ownership)",Yes,gerry@almasecurity.com,jane@almasecurity.com; john@almasecurity.com,steve@almasecurity.com,"PM-09,PM-18,PM-28,PM-30,RA-03","1. Inquiry: CISO, 2. Inspect risk assessment methodology, 3. Inspect risk register template",18-May,"A consistent methodology, taxonomy and templates based on NIST SP800-30 are used to assess and document risks.",6,5,6,-1,  In Progress  ,,,,,,
